Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1995-10-24,34.80632162867503,34.84332994513295,34.71380083753022,34.79706954956055,172200,0.0,0.0,0.0
1995-10-25,34.824816886349595,34.87107727009873,34.51024627685547,34.51024627685547,302700,0.0,0.0,0.0
1995-10-26,34.56575024592412,34.593506469355006,33.91810503253689,34.1956672668457,606800,0.0,0.0,0.0
1995-10-27,34.158660773944135,34.45472717285156,34.00137549952457,34.45472717285156,905800,0.0,0.0,0.0
1995-10-30,34.537980564121504,34.6952657689407,34.537980564121504,34.676761627197266,488700,0.0,0.0,0.0
1995-10-31,34.76928232771535,34.84329889467163,34.52872848510742,34.52872848510742,508200,0.0,0.0,0.0
1995-11-01,34.51024232425315,34.80630874633789,34.4824860971827,34.80630874633789,415700,0.0,0.0,0.0
1995-11-02,34.7507924051179,35.02835464477539,34.7507924051179,35.02835464477539,326000,0.0,0.0,0.0
1995-11-03,35.07460403442383,35.083856106181784,34.97283124508627,35.07460403442383,615000,0.0,0.0,0.0
1995-11-06,35.06535914286285,35.06535914286285,34.945082185380734,34.9543342590332,311200,0.0,0.0,0.0
1995-11-07,34.93583110035036,34.93583110035036,34.71378132640745,34.824806213378906,358200,0.0,0.0,0.0
1995-11-08,34.871090157274324,35.1579046425159,34.871090157274324,35.139400482177734,357200,0.0,0.0,0.0
1995-11-09,35.27815008213488,35.27815008213488,35.10236071639646,35.268898010253906,503700,0.0,0.0,0.0
1995-11-10,35.07462253120001,35.29667237049012,35.06537045456293,35.25041198730469,795600,0.0,0.0,0.0
1995-11-13,35.18565318939001,35.32443436158061,35.120888642367724,35.213409423828125,818500,0.0,0.0,0.0
1995-11-14,35.148608155491424,35.22262470333136,34.98207092285156,34.98207092285156,341800,0.0,0.0,0.0
1995-11-15,35.019108606714575,35.34293127546887,35.00060445421433,35.33367919921875,584700,0.0,0.0,0.0
1995-11-16,35.33369474709034,35.56499675512314,35.32444266676902,35.52798843383789,577700,0.0,0.0,0.0
1995-11-17,35.58349890426683,35.64826346285494,35.537238505275326,35.63901138305664,267000,0.0,0.0,0.0
1995-11-20,35.69449906757331,35.703751140944895,35.444693086540525,35.45394515991211,448800,0.0,0.0,0.0
1995-11-21,35.490973752797224,35.740779876708984,35.48172167413382,35.740779876708984,119200,0.0,0.0,0.0
1995-11-22,35.71301034567295,35.75001864654929,35.62974166870117,35.62974166870117,351600,0.0,0.0,0.0
1995-11-24,35.66675088344476,35.72226333618164,35.638994657076324,35.72226333618164,62400,0.0,0.0,0.0
1995-11-27,35.796286145866624,35.90731107058888,35.73152160644531,35.73152160644531,273000,0.0,0.0,0.0
1995-11-28,35.70375995894991,36.1108512878418,35.620491278040205,36.1108512878418,479000,0.0,0.0,0.0
1995-11-29,36.17560625625505,36.17560625625505,36.02757308487396,36.14785003662109,549200,0.0,0.0,0.0
1995-11-30,36.14786678096954,36.240387555940025,36.0275897735079,36.064598083496094,286200,0.0,0.0,0.0
1995-12-01,36.1108512878418,36.1663637417816,36.02758260693209,36.1108512878418,465200,0.0,0.0,0.0
1995-12-04,36.194123542571305,36.554954528808594,36.14786315972037,36.554954528808594,631700,0.0,0.0,0.0
1995-12-05,36.51793946325404,36.832510008415085,36.490183238681006,36.795501708984375,567700,0.0,0.0,0.0
1995-12-06,36.88802481104367,37.026805942763175,36.7122353775323,36.8787727355957,272800,0.0,0.0,0.0
1995-12-07,36.83251579544433,36.87877617700103,36.65672634552887,36.68448257446289,289700,0.0,0.0,0.0
1995-12-08,36.841768284908426,36.85102036132352,36.57345806887067,36.80475997924805,296900,0.0,0.0,0.0
1995-12-11,36.87878649619703,37.03607183750043,36.80476986499543,36.96205520629883,186500,0.0,0.0,0.0
1995-12-12,36.79550835381732,36.92503742521623,36.79550835381732,36.85102081298828,299400,0.0,0.0,0.0
1995-12-13,36.89729482685021,37.12859682551401,36.89729482685021,37.08233642578125,390700,0.0,0.0,0.0
1995-12-14,37.1193368225788,37.1841013683809,36.72149746979443,36.81401824951172,395000,0.0,0.0,0.0
1995-12-15,36.864732678667,36.864732678667,36.69716571194578,36.82749557495117,416700,0.382,0.0,0.0
1995-12-18,36.5016754779619,36.5016754779619,36.11068584009544,36.1199951171875,862300,0.0,0.0,0.0
1995-12-19,36.13859019319612,36.54819811913652,36.092043837975616,36.501651763916016,1022600,0.0,0.0,0.0
1995-12-20,36.61335545435966,36.65059253084515,36.147891998291016,36.147891998291016,1349800,0.0,0.0,0.0
1995-12-21,36.36203045738743,36.44581393770398,36.1944634967543,36.334102630615234,857600,0.0,0.0,0.0
1995-12-22,36.52958522598933,36.56682231592408,36.42718322866877,36.46442031860352,332800,0.0,0.0,0.0
1995-12-26,36.61337238114055,36.65991874826633,36.5388981937393,36.641300201416016,432200,0.0,0.0,0.0
1995-12-27,36.73438428947631,36.73438428947631,36.557508136029774,36.62267303466797,151800,0.0,0.0,0.0
1995-12-28,36.54821974193777,36.73440527297159,36.49236408262762,36.58545684814453,256200,0.0,0.0,0.0
1995-12-29,36.6226754388482,36.65991252622883,36.492345633016,36.63198471069336,339200,0.0,0.0,0.0
1996-01-02,36.58545520217508,37.02299118041992,36.5482180976436,37.02299118041992,514400,0.0,0.0,0.0
1996-01-03,37.144015282541964,37.23710805267365,36.93921118825226,37.125396728515625,610300,0.0,0.0,0.0
1996-01-04,37.17193193942686,37.31157105264785,36.47373637332192,36.77163314819336,1129700,0.0,0.0,0.0
1996-01-05,36.52960706736943,36.79026685276351,36.44582356492134,36.697174072265625,302400,0.0,0.0,0.0
1996-01-08,36.82749797444106,36.88335363365407,36.78095159176356,36.83680725097656,179900,0.0,0.0,0.0
1996-01-09,36.9485272402382,36.97645507639862,36.120001434145685,36.20378494262695,415500,0.0,0.0,0.0
1996-01-10,36.15722291279485,36.23169711034953,35.53350150827445,35.72899627685547,787700,0.0,0.0,0.0
1996-01-11,35.78484994393808,35.94310760498047,35.617283008716726,35.94310760498047,513200,0.0,0.0,0.0
1996-01-12,36.03619353693901,36.04550280935879,35.55211137111085,35.887245178222656,390400,0.0,0.0,0.0
1996-01-15,35.89656958940713,36.017590181902534,35.663837680762114,35.81278610229492,154200,0.0,0.0,0.0
1996-01-16,35.9896417724578,36.27822917415108,35.682435828719804,36.250301361083984,454600,0.0,0.0,0.0
1996-01-17,36.16654248657698,36.41789297490068,36.01759404905182,36.138614654541016,407600,0.0,0.0,0.0
1996-01-18,36.278239213701085,36.28754848729968,35.97103318494765,36.25962066650391,425600,0.0,0.0,0.0
1996-01-19,36.259610716769416,36.59474447435701,36.22237363259301,36.501651763916016,169800,0.0,0.0,0.0
1996-01-22,36.4737301641189,36.59475070830817,36.4085652557093,36.51096725463867,288200,0.0,0.0,0.0
1996-01-23,36.49235886734153,36.59476089477539,36.41788466557144,36.59476089477539,362200,0.0,0.0,0.0
1996-01-24,36.65060949506045,36.96712479169039,36.63199094819986,36.89265060424805,1506500,0.0,0.0,0.0
1996-01-25,36.920567630121575,36.93918617153868,36.715763674533406,36.76231002807617,298400,0.0,0.0,0.0
1996-01-26,36.73440276885075,37.09746452961739,36.68785638926528,37.0788459777832,726300,0.0,0.0,0.0
1996-01-29,37.05089562414408,37.2277717590332,37.022967813372105,37.2277717590332,254800,0.0,0.0,0.0
1996-01-30,37.3022627581032,37.61877808971675,37.25571638580709,37.54430389404297,272100,0.0,0.0,0.0
1996-01-31,37.53499251102377,37.94460056421947,37.51637396315124,37.9352912902832,498000,0.0,0.0,0.0
1996-02-01,37.89805588570667,38.07493209838867,37.87012806265162,38.07493209838867,373900,0.0,0.0,0.0
1996-02-02,38.05631851582161,38.14010199592004,37.832895902225786,37.91667938232422,496200,0.0,0.0,0.0
1996-02-05,37.85150601349397,38.27973259406966,37.79565037254932,38.223876953125,295300,0.0,0.0,0.0
1996-02-06,38.24250140771072,38.62418167979352,38.18664575813762,38.586944580078125,301600,0.0,0.0,0.0
1996-02-07,38.57763191675161,38.81036376953125,38.54039482030687,38.81036376953125,585100,0.0,0.0,0.0
1996-02-08,38.75450938405388,39.266519476805016,38.68003518874463,39.22928237915039,1526600,0.0,0.0,0.0
1996-02-09,39.21067287065681,39.54580682681627,39.03379661601709,39.2199821472168,804600,0.0,0.0,0.0
1996-02-12,39.29446063901005,39.69475957468345,39.257223528714846,39.51788330078125,626500,0.0,0.0,0.0
1996-02-13,39.350306184028426,39.731986466390666,39.32237835848973,39.43408966064453,1045900,0.0,0.0,0.0
1996-02-14,39.40616073299516,39.53649058186403,39.07102683590378,39.08964538574219,431400,0.0,0.0,0.0
1996-02-15,39.005860512187496,39.266520200574426,38.801056471312044,38.84760284423828,889500,0.0,0.0,0.0
1996-02-16,38.773145079039054,38.86623786434287,38.568340951370665,38.689361572265625,606100,0.0,0.0,0.0
1996-02-20,38.39145025390032,38.50316155434814,38.05631635255686,38.30766677856445,492300,0.0,0.0,0.0
1996-02-21,38.3821224784027,38.810348923711096,38.3821224784027,38.78242111206055,434000,0.0,0.0,0.0
1996-02-22,38.99655932514789,39.51787881003887,38.96863149560016,39.39685821533203,721400,0.0,0.0,0.0
1996-02-23,39.62026720092195,39.68543211408136,38.9220717027854,39.285133361816406,1430400,0.0,0.0,0.0
1996-02-26,39.17343060420109,39.25721408220438,38.7079668375162,38.7265853881836,1408400,0.0,0.0,0.0
1996-02-27,38.819677446272,38.828986721438966,38.42868788925918,38.60556411743164,601000,0.0,0.0,0.0
1996-02-28,38.91277036001516,39.16412079057028,38.428688049316406,38.428688049316406,865900,0.0,0.0,0.0
1996-02-29,38.20526860604781,38.69866023278283,38.05632019042969,38.05632019042969,914300,0.0,0.0,0.0
1996-03-01,38.512462915410886,38.66141128540039,37.898050889204185,38.66141128540039,1452600,0.0,0.0,0.0
1996-03-04,38.74519519107263,39.11756612034771,38.61486536582634,38.88483428955078,652600,0.0,0.0,0.0
1996-03-05,38.79176254019113,39.24791717529297,38.77314398365636,39.24791717529297,402000,0.0,0.0,0.0
1996-03-06,39.19204130444295,39.30375258607082,38.9034538269043,38.9034538269043,624700,0.0,0.0,0.0
1996-03-07,38.977940283275785,39.11757942926316,38.86622896648589,39.09896087646485,534200,0.0,0.0,0.0
1996-03-08,38.242497613110885,38.652105669337,36.93919925239143,37.832889556884766,2289900,0.0,0.0,0.0
1996-03-11,37.68395467548004,38.3262948119939,37.57224334739067,38.27043914794922,1511400,0.0,0.0,0.0
1996-03-12,38.01908437584392,38.158723520221415,37.47914635091764,37.972537994384766,1385300,0.0,0.0,0.0
1996-03-13,38.22387554130619,38.39144245795099,38.00976225892674,38.233184814453125,1019300,0.0,0.0,0.0
1996-03-14,38.28904934692383,38.6148739827474,38.27043079630534,38.400760650634766,725600,0.0,0.0,0.0
1996-03-15,38.3375517341361,38.496512314497146,38.1505392866525,38.37495422363281,869200,0.285,0.0,0.0
1996-03-18,38.73028333364364,39.1136589050293,38.64612772041264,39.1136589050293,917600,0.0,0.0,0.0
1996-03-19,39.45962384036128,39.45962384036128,38.89858653457414,39.02949523925781,858300,0.0,0.0,0.0
1996-03-20,39.2164925044319,39.2164925044319,38.68350727010843,38.98272705078125,744300,0.0,0.0,0.0
1996-03-21,39.02948812166926,39.048189361785056,38.7583201399902,38.88922882080078,650800,0.0,0.0,0.0
1996-03-22,38.90794034450174,39.09495279508815,38.86118723185514,38.992095947265625,344500,0.0,0.0,0.0
1996-03-25,39.34741064288879,39.38481312448849,38.814425280093005,38.91728210449219,802400,0.0,0.0,0.0
1996-03-26,38.85183465703146,39.20715829529071,38.81443216879365,39.10430145263672,969400,0.0,0.0,0.0
1996-03-27,39.16040503012167,39.1884568961891,38.71157517304292,38.74897766113281,809600,0.0,0.0,0.0
1996-03-28,38.60871321421404,38.91728370006268,38.59936259343074,38.898582458496094,1001300,0.0,0.0,0.0
1996-03-29,39.010794454381085,39.010794454381085,38.52456211698228,38.71157455444336,457700,0.0,0.0,0.0
1996-04-01,38.89856405904892,39.169731933499015,38.77700604636439,39.16038131713867,773400,0.0,0.0,0.0
1996-04-02,39.20713949248948,39.23519134521485,39.07623084643775,39.23519134521485,638800,0.0,0.0,0.0
1996-04-03,39.094932081588,39.263243197940206,39.001425905836776,39.23519134521485,288000,0.0,0.0,0.0
1996-04-04,39.235209000357976,39.32871521818533,39.19780651322704,39.207157135009766,934900,0.0,0.0,0.0
1996-04-08,38.225334569222426,38.53390502929688,38.05702340918182,38.53390502929688,2217200,0.0,0.0,0.0
1996-04-09,38.683512423070425,38.683512423070425,38.30948764740622,38.38429260253906,1180900,0.0,0.0,0.0
1996-04-10,38.31883532092685,38.48714645703633,37.5520845897614,37.70169448852539,939500,0.0,0.0,0.0
1996-04-11,37.79522764188408,37.98224014877118,37.17808636915663,37.65496826171875,1276000,0.0,0.0,0.0
1996-04-12,37.91677163476275,38.187939668648845,37.80456417246506,38.1318359375,411300,0.0,0.0,0.0
1996-04-15,38.32819853960772,38.49650973104781,38.206640456900985,38.44975662231445,484200,0.0,0.0,0.0
1996-04-16,38.52455964259565,38.69287082550019,38.440404051143375,38.56196212768555,429700,0.0,0.0,0.0
1996-04-17,38.52454089515697,38.63674829582248,38.2066199266047,38.46843719482422,525300,0.0,0.0,0.0
1996-04-18,38.56196150548249,38.646117095576905,38.35624784080727,38.524559020996094,818600,0.0,0.0,0.0
1996-04-19,38.71159785827193,38.81445476079391,38.55263719073796,38.61809158325195,885100,0.0,0.0,0.0
1996-04-22,38.97338582689174,39.066892030891005,38.65546473329426,38.91728210449219,828900,0.0,0.0,0.0
1996-04-23,38.85182503797337,39.06688929209452,38.76766946027379,39.03883743286133,225400,0.0,0.0,0.0
1996-04-24,39.23520480669462,39.23520480669462,38.814426871446464,38.898582458496094,699000,0.0,0.0,0.0
1996-04-25,38.98273053503573,39.23519724754375,38.74896506049126,39.07623672485352,475500,0.0,0.0,0.0
1996-04-26,39.179082549859366,39.38479610978703,39.03882330445414,39.16038131713867,563300,0.0,0.0,0.0
1996-04-29,38.9920702226524,39.235186248021456,38.9920702226524,39.16038131713867,219900,0.0,0.0,0.0
1996-04-30,39.16041805581807,39.2352230568798,38.97340555316374,39.13236618041992,184400,0.0,0.0,0.0
1996-05-01,39.12298932528007,39.37545603459712,39.0668856120985,39.216495513916016,561900,0.0,0.0,0.0
1996-05-02,38.907925174052366,39.12298940837181,38.35623865992857,38.543251037597656,1299600,0.0,0.0,0.0
1996-05-03,38.76767454341967,38.88923261603531,38.15053355937101,38.48715591430664,1329300,0.0,0.0,0.0
1996-05-06,38.63676905724789,38.63676905724789,38.11313423943427,38.44975662231445,647500,0.0,0.0,0.0
1996-05-07,38.44978174901271,38.44978174901271,38.159912285437954,38.29082107543945,582100,0.0,0.0,0.0
1996-05-08,38.103786920270544,38.76768112182617,37.74846326309992,38.76768112182617,1694700,0.0,0.0,0.0
1996-05-09,38.63677479833501,38.93599473868998,38.59937230579064,38.73963165283203,593400,0.0,0.0,0.0
1996-05-10,39.12300491333008,39.25391362957927,38.93599246154552,39.12300491333008,925100,0.0,0.0,0.0
1996-05-13,39.2164915303553,39.88038540223303,39.17908905870021,39.71207427978516,867500,0.0,0.0,0.0
1996-05-14,39.87105222666764,40.05806466675519,39.83364973865013,39.95520782470703,632300,0.0,0.0,0.0
1996-05-15,39.9645548072393,40.28247592643587,39.880399216863744,39.908451080322266,466100,0.0,0.0,0.0
1996-05-16,39.68404797100703,40.05807292832096,39.66534672314134,39.992618560791016,514400,0.0,0.0,0.0
1996-05-17,40.09545705396075,40.27311882728754,40.09545705396075,40.207664489746094,427700,0.0,0.0,0.0
1996-05-20,40.488209573521466,40.544313328126805,40.08613266551652,40.47885894775391,788500,0.0,0.0,0.0
1996-05-21,40.54430668072212,40.61911167459799,40.39469669297038,40.42274856567383,352700,0.0,0.0,0.0
1996-05-22,40.46947667360524,40.80609893798828,40.32921739677897,40.80609893798828,1218100,0.0,0.0,0.0
1996-05-23,40.86220170296232,40.95570788534896,40.41337202750643,40.637786865234375,967900,0.0,0.0,0.0
1996-05-24,40.67520248269696,40.89026677168593,40.656501240176176,40.79676055908203,659100,0.0,0.0,0.0
1996-05-28,40.91830784205238,40.91830784205238,40.28246576406802,40.38532257080078,456400,0.0,0.0,0.0
1996-05-29,40.46948218001074,40.50688465892018,39.98324995418807,40.11415863037109,649600,0.0,0.0,0.0
1996-05-30,40.05805644741306,40.52558745170126,39.945849006383895,40.31987380981445,895800,0.0,0.0,0.0
1996-05-31,40.31054119662704,40.47885243335617,40.02067184448242,40.02067184448242,923500,0.0,0.0,0.0
1996-06-03,40.03001287821177,40.160921586526406,39.91780541394208,40.13286972045898,503100,0.0,0.0,0.0
1996-06-04,40.31988869260606,40.4507974221275,40.24508370430809,40.41339492797852,627100,0.0,0.0,0.0
1996-06-05,40.43208870494038,40.81546419913616,40.3479331086535,40.76871109008789,428000,0.0,0.0,0.0
1996-06-06,40.99312485784788,40.99312485784788,40.3946850789012,40.46949005126953,523300,0.0,0.0,0.0
1996-06-07,39.60923286903368,40.47884067281558,39.60923286903368,40.46949005126953,1422800,0.0,0.0,0.0
1996-06-10,40.4133975223971,40.53495563618497,40.27313816033418,40.33859252929688,548800,0.0,0.0,0.0
1996-06-11,40.48819423772896,40.712609171148245,40.30118179321289,40.30118179321289,688700,0.0,0.0,0.0
1996-06-12,40.432096930893564,40.53495379172608,40.160928843244186,40.22638320922852,1120600,0.0,0.0,0.0
1996-06-13,40.31988944634899,40.37599318862127,39.99261761642733,40.22638320922852,1502000,0.0,0.0,0.0
1996-06-14,40.245075941753655,40.245075941753655,39.92715480280857,40.05806350708008,1468200,0.0,0.0,0.0
1996-06-17,40.07677860701092,40.22638860647714,39.92716860754472,40.03002548217773,1101000,0.0,0.0,0.0
1996-06-18,40.00195960980567,40.114167070141725,39.6933890938815,39.70273971557617,718000,0.0,0.0,0.0
1996-06-19,39.88978275777586,40.09549659290739,39.74952332473165,39.88043212890625,552100,0.0,0.0,0.0
1996-06-20,39.91779885634409,40.04870754315338,39.60922838029365,39.85234451293945,1234400,0.0,0.0,0.0
1996-06-21,40.04472286484864,40.195125579833984,39.93192082860963,40.195125579833984,573300,0.351,0.0,0.0
1996-06-24,40.2891250453632,40.439527752018776,40.21392369203541,40.27032470703125,416500,0.0,0.0,0.0
1996-06-25,40.383142017097946,40.41134253526632,40.17633821719661,40.22333908081055,454400,0.0,0.0,0.0
1996-06-26,40.17631047147863,40.260911967558016,39.94130631570255,39.9507064819336,838200,0.0,0.0,0.0
1996-06-27,39.950721954630914,40.336128919369706,39.80031923668407,40.23272705078125,1090500,0.0,0.0,0.0
1996-06-28,40.40191112869138,40.608714768717256,40.28910914322272,40.37371063232422,1060800,0.0,0.0,0.0
1996-07-01,40.47709998485674,40.73090437398613,40.420699009494655,40.72150421142578,471300,0.0,0.0,0.0
1996-07-02,40.68389261862655,40.69329277865858,40.50528957801798,40.57109069824219,389400,0.0,0.0,0.0
1996-07-03,40.55233149088976,40.60873250826235,40.34552776052361,40.48653030395508,308300,0.0,0.0,0.0
1996-07-05,39.78151291507979,39.96951628424368,39.33030482908645,39.45250701904297,842900,0.0,0.0,0.0
1996-07-08,39.48069357986085,39.69689737803628,39.17988829544287,39.29269027709961,942000,0.0,0.0,0.0
1996-07-09,39.47130735595936,39.59350954591589,39.33030482908645,39.45250701904297,716300,0.0,0.0,0.0
1996-07-10,39.44309408063848,39.61229705810547,39.057687298630334,39.61229705810547,1132300,0.0,0.0,0.0
1996-07-11,39.44311246273737,39.51831382110293,38.42789412480228,38.81330108642578,1587400,0.0,0.0,0.0
1996-07-12,38.87910764238149,39.04831072206304,38.55010165411182,38.84150695800781,1312000,0.0,0.0,0.0
1996-07-15,38.93548979913802,38.93548979913802,37.69466781616211,37.69466781616211,1951300,0.0,0.0,0.0
1996-07-16,37.80748136909447,38.20228848433614,36.32225460223298,37.78868103027344,4141000,0.0,0.0,0.0
1996-07-17,38.35268543884818,38.50308812684366,37.90147737486173,38.23988342285156,1340500,0.0,0.0,0.0
1996-07-18,38.35267763480067,38.83208610523568,38.098873150452725,38.76628494262695,1432500,0.0,0.0,0.0
1996-07-19,38.67227911937511,38.72868010982631,38.27747218621668,38.48427581787109,1216000,0.0,0.0,0.0
1996-07-22,38.22107847093597,38.35268080703856,37.910872964408455,38.20227813720703,519800,0.0,0.0,0.0
1996-07-23,38.25870337063152,38.46550717263493,37.64769213743961,37.71349334716797,1479800,0.0,0.0,0.0
1996-07-24,37.26227154328456,38.01428509612582,37.07426815507424,37.78868103027344,2463400,0.0,0.0,0.0
1996-07-25,38.16468731656347,38.23988867088183,37.9766839307676,38.1270866394043,1989800,0.0,0.0,0.0
1996-07-26,38.239883512653165,38.39028620100185,38.13648166441344,38.33388519287109,642300,0.0,0.0,0.0
1996-07-29,38.27748762831155,38.33388864151632,37.86388019814315,37.91088104248047,1297900,0.0,0.0,0.0
1996-07-30,38.16467907199223,38.31508174813801,37.86387371970066,38.27748107910156,1868200,0.0,0.0,0.0
1996-07-31,38.305700819181965,38.66290735442833,38.2116990993803,38.55950546264648,767100,0.0,0.0,0.0
1996-08-01,38.59708169621529,39.33969481214345,38.54068070006885,39.198692321777344,1168600,0.0,0.0,0.0
1996-08-02,39.70632496148768,40.063531483395,39.55592221542144,40.04473114013672,1098500,0.0,0.0,0.0
1996-08-05,40.05412350038711,40.06352367018302,39.68751687834648,39.80971908569336,710200,0.0,0.0,0.0
1996-08-06,39.80031292586677,40.01651679863364,39.58410905309989,39.931915283203125,640000,0.0,0.0,0.0
1996-08-07,40.08232876593363,40.15753013322431,39.7815232967709,40.03532791137695,917800,0.0,0.0,0.0
1996-08-08,40.044714280825566,40.044714280825566,39.81911025670824,39.969512939453125,925100,0.0,0.0,0.0
1996-08-09,40.11051839564757,40.16691940581253,39.743911829575325,39.8379135131836,648800,0.0,0.0,0.0
1996-08-12,39.856698203070096,40.223304625220976,39.70629556834153,40.129302978515625,764200,0.0,0.0,0.0
1996-08-13,40.05412350038711,40.08232400977485,39.70631721793831,39.80971908569336,805200,0.0,0.0,0.0
1996-08-14,39.81910415469899,39.98830714685776,39.70630215992647,39.9507064819336,533800,0.0,0.0,0.0
1996-08-15,39.84731066648492,40.08231485772392,39.8285103311858,39.8755111694336,632600,0.0,0.0,0.0
1996-08-16,39.98833172384853,40.232736196067634,39.98833172384853,40.21393585205078,475100,0.0,0.0,0.0
1996-08-19,40.22332688090957,40.26092756039628,40.0823243328344,40.23272705078125,436400,0.0,0.0,0.0
1996-08-20,40.24212567193614,40.25152584144605,40.11052329879736,40.20452499389648,645700,0.0,0.0,0.0
1996-08-21,40.10111538024644,40.19511705718092,39.93191236176439,40.063514709472656,266400,0.0,0.0,0.0
1996-08-22,40.157505391864426,40.51471166641753,40.13870506162479,40.43951034545898,584800,0.0,0.0,0.0
1996-08-23,40.36434167165237,40.43014288071189,40.09173666269152,40.22333908081055,757100,0.0,0.0,0.0
1996-08-26,40.12932273019027,40.17632357667679,39.9601196828388,40.02592086791992,784700,0.0,0.0,0.0
1996-08-27,40.13872226042116,40.21392361360228,40.00711989235421,40.17632293701172,389400,0.0,0.0,0.0
1996-08-28,40.27031844545646,40.30791911627388,40.10111542677807,40.11051559448242,227600,0.0,0.0,0.0
1996-08-29,40.06351205317932,40.06351205317932,39.48070169482711,39.71570587158203,680200,0.0,0.0,0.0
1996-08-30,39.70629293044427,39.71569309449031,39.17988374386641,39.30208587646485,1500900,0.0,0.0,0.0
1996-09-03,38.78509066222738,39.61230539278386,38.728689657871264,39.55590438842773,1782000,0.0,0.0,0.0
1996-09-04,39.55590900011778,40.15751978338953,39.39610613581122,39.593509674072266,930200,0.0,0.0,0.0
1996-09-05,39.405487419922345,39.56529020764626,39.11408233642578,39.11408233642578,616600,0.0,0.0,0.0
1996-09-06,39.2550938610782,39.80970366419209,39.18929269799689,39.668701171875,804900,0.0,0.0,0.0
1996-09-09,39.81910815272454,40.14811400384478,39.75330698250049,40.13871383666992,719200,0.0,0.0,0.0
1996-09-10,40.08232196067803,40.251525008354434,39.93191925163233,40.11992263793945,669900,0.0,0.0,0.0
1996-09-11,40.044714651258886,40.3831206905653,39.95071297367377,40.34552001953125,713500,0.0,0.0,0.0
1996-09-12,40.4583261075918,40.74973133745596,40.40192509536002,40.62752914428711,713300,0.0,0.0,0.0
1996-09-13,41.09752596261399,41.28552928357746,40.98472397003592,41.247928619384766,2008800,0.0,0.0,0.0
1996-09-16,41.304344253470745,41.60514967361436,41.247943237193816,41.398345947265625,1220200,0.0,0.0,0.0
1996-09-17,41.435931240910016,41.5017324021365,41.050524439440565,41.30432891845703,604700,0.0,0.0,0.0
1996-09-18,41.24794002170027,41.36074204546062,41.04113631147297,41.2009391784668,225500,0.0,0.0,0.0
1996-09-19,41.13513662164861,41.388941166617656,41.078735611655496,41.36074066162109,410000,0.0,0.0,0.0
1996-09-20,41.47909303800191,41.59247552466615,41.34681347022696,41.50743865966797,948400,0.352,0.0,0.0
1996-09-23,41.40350805605695,41.57358179978334,41.2145372296943,41.49799346923828,466800,0.0,0.0,0.0
1996-09-24,41.46021408883783,41.87595005508872,41.30903737383751,41.48855972290039,1269800,0.0,0.0,0.0
1996-09-25,41.68696522701856,41.68696522701856,41.42240606419976,41.51689147949219,1353300,0.0,0.0,0.0
1996-09-26,41.57358179978334,41.83814095669105,41.35626534946629,41.49799346923828,773200,0.0,0.0,0.0
1996-09-27,41.5547056553904,41.5547056553904,41.34683764165266,41.53580856323242,407600,0.0,0.0,0.0
1996-09-30,41.592478882419606,41.76255262614599,41.46964784528388,41.49799346923828,578200,0.0,0.0,0.0
1996-10-01,41.54524346106294,41.75311140651288,41.38461823048799,41.72476577758789,561400,0.0,0.0,0.0
1996-10-02,41.87593346997741,42.08380137077602,41.81924222430505,42.00821304321289,609000,0.0,0.0,0.0
1996-10-03,42.02713500481906,42.04603209789676,41.84761262058085,41.97044372558594,342200,0.0,0.0,0.0
1996-10-04,42.14052592632984,42.5373649597168,42.02714334536213,42.5373649597168,754100,0.0,0.0,0.0
1996-10-07,42.5184510990445,42.70742199281803,42.48065692028979,42.584590911865234,235100,0.0,0.0,0.0
1996-10-08,42.60348350812131,42.74521166350428,42.33892428473976,42.414512634277344,386200,0.0,0.0,0.0
1996-10-09,42.48064768962063,42.55623603070537,42.03656618574782,42.08380889892578,528800,0.0,0.0,0.0
1996-10-10,42.083835307444176,42.24446063304511,41.95155562753753,41.99879837036133,1562200,0.0,0.0,0.0
1996-10-11,42.15939942253961,42.5184440612793,42.15939942253961,42.5184440612793,331300,0.0,0.0,0.0
1996-10-14,42.51844301998377,42.74520804942368,42.50899447709044,42.57513427734375,201600,0.0,0.0,0.0
1996-10-15,43.00976830376519,43.00976830376519,42.30112756941054,42.5184440612793,776900,0.0,0.0,0.0
1996-10-16,42.63181388277968,42.72629928588867,42.29166643158728,42.72629928588867,590100,0.0,0.0,0.0
1996-10-17,42.85859587963426,42.95308132028601,42.66017645426558,42.83969879150391,792500,0.0,0.0,0.0
1996-10-18,42.85859929913751,43.12315855407046,42.76411385094717,43.06646728515625,695800,0.0,0.0,0.0
1996-10-21,43.104243404207416,43.312111303131694,42.89637550528314,43.00975799560547,879200,0.0,0.0,0.0
1996-10-22,42.97197959022184,42.98142813454687,42.68852326047104,42.70742034912109,848900,0.0,0.0,0.0
1996-10-23,42.61292660512368,42.86803725220535,42.44285284040256,42.84914016723633,735900,0.0,0.0,0.0
1996-10-24,42.84914120660558,42.92472954831514,42.461750955344094,42.48064804077149,379300,0.0,0.0,0.0
1996-10-25,42.47120134565565,42.66962075127496,42.40506154378255,42.5184440612793,568300,0.0,0.0,0.0
1996-10-28,42.5562396431396,42.773556142205365,42.21609207938448,42.234989166259766,975400,0.0,0.0,0.0
